10,15,-1,10,7,10,6,8,6,7,6,6,8,9,7,6,8,-1,-1,6,-1,10,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,8,6,-1,8,-1,-1,-1,-1,-1,10,-1,8,-1,-1,9,8,-1,-1,-1,10,9,6,8,7,9,-1
-1,-1,-1,6,-1,-1,10,-1,10,-1,8,-1,-1,-1,6,-1,10,6,8,8,-1,-1,-1,-1,-1,-1,-1,9,7,6,7,-1,7,-1,-1,8,6,7,7,7,10,8,8,9,8,8,6,9,7,10,9,6,8,8,-1,6,8,-1,9,-1
-1,15,-1,-1,15,-1,8,8,6,8,6,9,8,10,8,6,7,10,9,8,6,7,-1,-1,-1,-1,9,-1,-1,9,-1,9,10,-1,6,9,-1,-1,7,8,10,-1,6,6,7,7,9,10,-1,9,-1,9,10,6,8,7,6,7,10,-1
9,-1,10,-1,-1,6,-1,-1,9,-1,-1,6,9,-1,8,-1,-1,-1,-1,8,-1,8,-1,-1,-1,-1,6,9,7,6,9,9,7,9,8,-1,-1,10,7,7,6,9,8,8,8,-1,9,9,6,-1,8,-1,6,7,-1,9,6,-1,-1,-1
14,-1,-1,-1,-1,9,7,15,-1,10,9,-1,7,-1,-1,-1,14,-1,-1,8,-1,15,-1,-1,-1,-1,-1,-1,8,9,-1,8,8,10,-1,6,15,-1,-1,10,9,8,7,7,10,-1,8,10,6,7,-1,-1,9,10,10,7,6,-1,8,6
-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,9,-1,10,-1,9,-1,15,-1,-1,15,-1,-1,-1,-1,8,-1,15,-1,8,-1,15,-1,-1,8,-1,-1,-1,14,-1,-1,9,7,-1,8,9,-1,-1,9,7,10,10,8,7,10,6,10,-1,8,6
8,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,8,-1,-1,-1,-1,9,-1,-1,9,-1,-1,9,10,7,10,8,-1,8,8,9,8,-1,6,-1,8,10
15,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,7,-1,-1,9,-1,-1,10,-1,10,-1,-1,9,6,9,8,-1,-1,10,6,9,-1,7,6
10,-1,6,9,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,7,-1,-1,17,8,10,7,10,10,-1,9,-1,6,6,6,-1,-1,-1,-1,-1,-1,10
-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,6,8,-1,10,-1,6,-1,8,10,9,-1,-1,9,6,9
8,-1,15,8,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,-1,8,8,-1,6,-1,9,-1,-1,9,10,9,-1,6,7,-1
6,-1,-1,10,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,7,9,-1,9,-1,9,6,-1,-1,-1,10,7,7,6,6
6,6,8,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,17,18,-1,-1,-1,-1,-1,8,8,-1,9,7,10,-1,6,-1,-1,7,6,-1,-1,10,7,6,8,-1
9,7,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,7,7,-1,8,-1,-1,-1,6,-1,9,10,10,10,8,10,-1,6,9,-1
8,-1,7,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,6,9,-1,8,15,-1,-1,10,-1,8,-1,9,6,-1,-1,-1,10,9,-1,7,7,8,10,8,8,-1,-1,-1,-1
-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,7,10,6,-1,-1,8,9,-1,6,8,10,7,10,8,-1,8,6,-1,-1,10,6,-1,6,-1,-1,8,7,-1
8,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,10,-1,9,-1,10,9,7,7,9,6,10,-1,10,-1,10,8,-1,-1,9,10,8,10,10,6,6,7,6,-1,10,-1
8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,10,6,7,9,7,9,8,-1,6,7,-1,10,9,9,-1,-1,6,10,-1,8,-1,10,7,-1,6,6,-1,7,-1
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,15,-1,7,9,-1,8,6,-1,10,8,-1,8,10,10,9,7,7,9,8,9,-1,8,9,10,9,9,-1,6,-1
14,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,6,6,-1,-1,8,9,7,8,6,6,7,6,-1,-1,10,10,-1,9,-1,9,-1,7,9,8,7,-1,-1
10,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15,8,6,9,8,9,9,10,-1,6,8,10,9,-1,6,-1,-1,7,-1,-1,6,8,6,-1,-1,8,9,9,-1,-1
8,10,-1,7,6,10,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,7,10,8,-1,10,10,8,6,7,6,7,7,-1,8,7,-1,7,8,9,-1,-1,8,10,6,6,9,-1
9,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,9,-1,-1,9,6,10,-1,10,10,-1,-1,-1,8,8,8,6,-1,-1,8,-1,6,-1,10,6,10,9,9,7,-1
8,10,7,10,-1,9,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,10,9,-1,6,9,9,8,9,10,-1,10,8,-1,10,-1,-1,10,-1,-1,-1,-1,-1,7,-1,-1
