144,144,144,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
188,188,166,192,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
144,145,-1,166,192,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
188,214,211,165,166,192,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
144,144,144,193,166,192,144,144,244,244,244,244,244,244,244,244,244,244,244,244,244,267,244,244,264,265,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
166,166,166,166,166,166,166,166,192,144,144,144,144,144,144,144,244,264,244,244,244,264,268,265,265,266,266,244,244,244,264,244,244,244,244,244,266,264,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
-1,166,166,166,166,166,166,166,166,166,166,166,274,274,274,274,167,245,265,244,268,264,266,268,245,267,264,264,264,264,267,264,244,244,244,244,244,264,264,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
-1,-1,166,170,171,166,274,274,166,166,274,274,274,274,274,274,236,211,264,264,267,264,264,264,244,245,264,264,143,144,145,266,264,244,244,244,244,266,265,264,245,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
-1,166,244,244,165,166,166,274,274,170,188,171,274,274,274,170,189,265,267,268,268,266,268,264,143,145,266,245,165,274,167,266,266,264,244,264,264,244,266,268,244,265,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
166,244,244,244,165,274,170,188,188,189,268,187,171,274,274,167,266,265,265,264,245,264,264,143,193,192,144,144,193,274,167,266,264,264,264,268,264,245,267,264,264,244,244,264,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,165,274,167,264,268,266,264,264,165,170,188,189,266,265,268,245,264,265,209,215,188,188,188,188,188,173,189,265,268,268,266,264,264,244,268,245,245,266,264,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
