268,266,267,265,264,265,266,268,267,266,266,244,267,266,245,264,264,264,245,244,266,265,265,266,244,244,245,245,266,264,265,245,267,245,245,265,268,268,264,244,266,266,268,266,244,245,265,266,267,267,245,244,267,268,268,267,267,268,265,268
267,267,244,267,245,264,265,266,266,268,265,265,244,244,267,245,268,267,244,265,268,245,245,267,268,245,267,266,265,265,244,244,266,245,268,267,268,264,244,267,264,264,244,244,264,244,268,266,268,245,266,245,268,267,268,266,244,267,264,267
266,245,245,267,266,266,267,264,266,267,265,267,267,266,267,264,266,245,265,244,266,268,266,265,244,245,264,244,264,245,267,244,245,245,266,245,264,244,266,268,268,245,244,264,268,267,267,267,244,265,266,268,266,268,265,265,265,266,244,244
245,265,265,266,265,264,245,264,265,244,245,266,244,265,244,266,244,265,267,244,244,264,264,268,264,267,267,244,266,244,264,267,265,245,264,268,244,265,266,266,268,244,267,266,244,267,268,267,264,268,245,268,244,265,267,267,245,265,264,245
245,264,245,265,244,265,245,266,265,245,267,245,264,266,264,244,245,244,265,265,264,267,265,264,265,264,268,266,268,268,245,264,245,268,267,268,266,264,245,268,245,245,244,266,264,267,265,244,244,245,268,244,265,244,244,268,264,266,266,245
268,268,267,266,264,245,264,267,244,266,264,268,267,268,268,268,267,268,264,264,265,245,265,266,267,268,267,265,266,244,267,266,244,264,266,245,266,264,264,245,267,264,265,264,266,264,267,267,245,244,267,268,245,268,266,268,244,267,245,244
265,268,244,244,265,244,245,264,267,264,266,268,245,266,244,268,264,268,264,267,264,244,244,264,244,264,245,265,266,245,245,268,264,264,267,264,244,264,266,245,266,245,267,244,244,264,244,244,265,265,244,245,268,266,267,245,245,267,265,266
244,264,265,245,265,266,244,268,266,266,265,267,265,244,245,244,265,267,268,264,268,266,267,264,266,264,265,245,268,245,266,244,244,244,244,267,266,264,244,264,244,266,268,264,245,266,266,268,264,265,244,244,244,268,267,267,267,267,265,244
266,244,245,264,245,245,267,266,267,245,265,265,268,268,265,244,245,266,264,264,268,267,244,268,266,264,268,266,266,265,265,266,244,266,266,267,266,265,268,268,244,245,267,268,265,244,268,267,265,268,266,264,268,264,267,264,268,267,244,264
266,264,266,268,244,266,266,268,266,265,265,245,268,245,244,244,266,264,244,265,266,245,266,143,144,145,266,265,245,244,245,265,264,266,268,266,244,265,265,244,244,266,267,244,268,267,264,265,264,245,267,266,264,244,244,267,265,245,264,245
267,245,265,266,267,268,245,268,267,245,245,265,265,264,244,244,265,244,244,264,264,268,267,165,166,167,244,244,266,264,244,244,264,264,265,268,244,264,264,244,267,245,266,265,266,245,244,264,267,264,264,245,266,266,245,266,266,268,245,266
267,245,266,266,245,265,266,268,268,268,265,267,244,265,244,245,244,266,244,245,244,268,267,187,188,189,245,265,266,265,264,265,245,245,265,244,244,264,264,264,268,245,264,268,245,264,244,264,267,245,245,245,264,245,268,244,244,268,268,267
266,268,267,267,264,244,267,264,245,264,266,265,267,265,265,245,244,266,244,154,155,155,156,157,244,154,155,156,264,267,154,155,156,244,267,245,244,266,245,244,264,268,245,268,244,267,268,245,244,245,244,245,244,244,268,245,244,268,264,264
266,266,266,264,267,267,264,264,245,264,268,264,265,266,264,266,154,155,155,177,177,243,178,201,154,204,181,200,268,154,204,242,203,156,267,244,244,244,264,267,266,265,244,266,244,244,267,244,245,264,264,267,245,267,268,244,267,266,268,267
244,268,264,245,245,267,266,267,264,244,268,265,268,244,267,264,198,182,177,243,242,177,203,155,204,242,178,265,264,176,177,177,177,178,268,244,244,244,267,244,265,244,264,245,244,244,265,267,267,265,266,245,264,267,267,245,267,268,265,244
268,264,267,244,245,245,265,244,264,266,268,267,245,264,244,268,245,198,199,182,181,182,177,243,177,177,178,267,244,198,182,177,181,200,267,244,244,265,267,266,244,264,245,264,244,244,265,244,264,267,265,244,265,245,245,267,268,244,266,244
266,264,268,264,268,245,245,264,268,244,265,266,245,266,244,266,267,264,245,198,200,198,199,199,199,199,200,267,264,245,198,199,200,266,244,265,244,267,268,244,244,265,266,267,244,244,245,266,265,266,244,264,266,267,264,264,264,268,267,245
266,266,245,264,266,267,267,266,268,268,245,268,244,245,244,244,244,143,144,144,144,145,265,244,245,267,244,268,266,268,266,267,266,245,267,244,265,245,266,244,244,268,244,265,244,244,266,266,264,265,267,267,266,267,264,268,244,267,245,244
244,266,245,267,265,266,244,245,245,268,264,268,244,265,244,244,265,165,166,166,166,167,244,268,268,244,244,244,265,267,245,266,245,245,244,244,264,268,265,244,245,245,268,245,244,245,245,268,265,267,268,264,266,264,245,267,245,245,265,244
267,244,244,266,267,266,265,268,245,268,267,245,245,267,245,244,268,187,188,188,188,189,267,244,244,265,265,264,244,266,244,268,267,244,244,244,268,266,266,267,266,265,267,268,245,245,264,244,267,244,265,266,268,266,266,267,244,266,268,265
265,265,245,264,245,267,266,264,267,266,245,264,245,268,268,265,266,267,245,267,266,245,245,264,266,268,245,267,265,244,266,268,245,268,244,244,267,267,265,245,244,264,264,266,268,266,245,268,268,265,265,265,264,267,268,264,244,245,268,244
267,267,267,266,245,264,264,245,268,267,268,245,264,244,268,265,267,244,267,245,267,268,244,244,244,244,244,244,266,268,245,244,244,267,268,244,266,268,244,265,264,245,267,264,265,264,264,265,268,244,266,265,265,245,244,265,264,265,245,264
